pktsCount,avgPktRate,avgDelay,minDelay,maxDelay,roundTripTime
-0.00026244183039736413,nan,-16.94852409447776,-21.196511807385832,-14.550657002720982,9.518976394771016
-0.00012172724019166026,nan,-6.62820282910252,-7.0625722837867215,-6.810548565699719,1.2160371035970456
0.10551305646800557,nan,-19.24560814409051,-18.82856163312681,-21.30721273261588,0.10099598254237208
0.0002004647450810637,nan,-14.645779360260349,-18.83745508780703,-12.098666602163576,9.300648658405407
0.00034426565530765174,nan,-2.0059831180260517,-2.3525439728982747,-1.8649960049660876,0.8122285512363305
-3.242271578329792e-05,nan,-2.2592987095122226,-2.354148567537777,-2.3700274853035808,0.3055924762302311
-0.005880010075557607,nan,1046.502994979266,532.8793067850056,1517.204986168188,112.8869062431695
0.030339483442300974,nan,541.2699981530313,266.7680498327827,790.0905090823071,34.70471042154895
0.0004125808059214364,nan,-165.14655525091803,-193.77223888388835,-156.04163521691225,127.80064794933423
-0.00031932104182885723,nan,-11.223592720052693,-23.531032429542392,-0.971814596792683,25.792623829329386
-0.00012172724019166026,nan,14.5422200851026,7.384963366726879,21.08276161213871,0.11852958213057718
0.0,nan,0.0,0.0,0.0,0.0
-6.177505638760294e-05,nan,-2.109680045337882,-2.3524363476317376,-2.072502376860939,0.599565951499244
0.00104131200924229,nan,-12.119560190767515,-11.771329467010219,-13.495649294112809,-0.22995458195873653
-6.484511434123874e-05,nan,-3.7963742904248647,-4.712383409438189,-3.2915106436703354,2.055593793418666
-0.00037188629688955643,nan,90.60425977490377,53.38466114347102,126.17930522060487,0.5238215377721644
-0.00024220461414614647,nan,48.59466916281963,33.930410121858586,62.4366306286538,0.1595926902773499
-0.00038838548378095084,nan,70.63698976259911,41.2682578531676,98.56672814919148,0.07393893868720625
0.004728555700747705,nan,32.52578190033091,15.567530425672885,48.04504963604268,0.7841664615698392
0.0019579207916713415,nan,-13.31887193210423,-14.127373454335611,-13.74380225862842,2.3066973019158468
0.003406457157474563,nan,-14.520598392176908,-19.859545448736753,-11.031767064821906,3.46944136656748
0.005541277011893442,nan,166.41511121421354,100.60194785700878,227.91157985571772,7.014804712165642
0.0004506378015136647,nan,-6.499156526231673,-7.068878083257005,-6.546159944497049,1.4741199253076047
3.1174022193880546e-05,nan,-2.3420772020472214,-2.3522993700462393,-2.537433667923324,0.14003549110566382
-0.00027040262796163006,nan,-22.89227319479687,-23.54900994664058,-24.291202920954674,2.4552579880801204
0.00045654179092835534,nan,-38.32963748165639,-40.03591813892126,-40.11787115316838,5.345583416965383
-5.506104866981332e-05,nan,-4.801525601011235,-4.707295695319772,-5.306900978903286,0.0452911722677527
0.02105260079992277,nan,-67.2918671342195,-82.04831631900743,-60.9623950853711,19.309665637585567
0.0259650244368288,nan,-102.46106005494948,-148.80124146136222,-75.4362329953583,73.02706050350753
0.03358755251988299,nan,-114.57351031567669,-136.51065031503094,-106.40550716454163,27.775698309087602
0.018656026669560788,nan,-115.36926968221087,-121.62043392960913,-121.03817598836031,-8.628354570606461
0.04638235781005662,nan,-416.6474154823227,-468.48115607036743,-408.3508279103553,104.02650161718702
-4.5276982998387894e-05,nan,-4.407829474541359,-4.710607601562515,-4.516206603730097,0.8326736411763704
0.00213511380652065,nan,-22.827492492215242,-28.25825663114665,-19.863509862916544,12.232208048601024
0.0021253302194672585,nan,-4.920221330306958,-13.740841846214607,1.4336372431134805,4.093848560478364
6.234773938018634e-05,nan,-4.388853279175237,-4.706674407119863,-4.482182515435852,0.8706309239460097
0.001458391635623002,nan,-5.124218287819531,-6.80912219453603,-4.056039356510155,4.223996402080957
0.003752544771444377,nan,-707.0574095977354,-759.4735119802062,-720.937999644666,141.64858560868015
-7.462918000911145e-05,nan,-4.628763461427297,-4.711576224071905,-4.957101063104346,0.39081055939095677
0.0052162127553145865,nan,-110.05084771913243,-110.64733194990549,-119.11427294707391,6.584329952045664
-0.00025515039656198724,nan,-26.81182513065869,-30.6161155665759,-25.679880487034097,9.08715652670071
0.03975479591028375,nan,-1047.8312964974903,-1020.0521751500783,-1164.6419549522689,-7.092891819851502
0.0007831610405162337,nan,-25.9320345466258,-25.906200781930238,-28.21908841887489,1.1994581005237706
0.003235471204856566,nan,-2.275041348184459,-2.357196318858769,-2.398465011268854,0.27410719887484447
-0.0017013565609751424,nan,-54.83786019048421,-69.7826920785592,-46.05944400129374,34.93456943934143
-4.5276982998387894e-05,nan,-4.154837996466085,-4.7098493364756,-4.010972128598951,1.3386663814017083
0.01430728470510445,nan,-7.487986963358708,-23.56476656772429,6.533111487515271,3.88493287629899
0.00719765277827733,nan,2.7409549707663245,-6.516522960853763,10.14833184867166,4.807121937545162
0.024645847414689115,nan,299.4343479279196,139.98864418023732,445.9327057778137,24.587987358689134
0.00013083619907305888,nan,-4.1933236187906004,-4.7057595970109105,-4.092038004775532,1.2616902447371103
-0.0007806837777160069,nan,-98.74262527143583,-102.6010394889745,-103.92768540629186,13.791785485060245
-0.0001786088095130367,nan,12.54510846309131,4.78339129750384,19.48453783756122,0.7472961968524032
0.10559001804133672,nan,-2768.9039752782555,-2632.6527807833045,-3134.960315789329,-145.04243478227
0.007197600168829865,nan,-150.98126722470624,-143.6120653533144,-170.88695881306194,-7.773175111236924
0.14885876282265542,nan,-4562.662281090685,-4338.706375264854,-5165.341750918655,-237.93224866855235
0.028719001352936147,nan,-601.0578270055703,-571.6177410021774,-680.3938193017384,-31.22307206235928
0.057356779775251,nan,-1203.3521891211858,-1144.201431635709,-1362.3811810050393,-62.89530232455945
-0.08039944298932156,nan,3612.9936594876926,-3667.060342765355,10519.371790992445,2713.012418489525
2.6854559305178327e-05,nan,-9.934310956159607,-9.423725562228356,-11.267193925217725,0.5973323975413223
-0.0010246472704125154,nan,-116.65848543622997,-110.675851115142,-132.30105367081705,-6.630969936930342
0.0008530395591215267,nan,-2.48328642064007,-2.356526107119862,-2.8156204760307446,-0.14237805402080994
0.0014938989956547744,nan,-1.4480587198631838,-2.353962669381872,-0.7477285121567547,1.9280773475438764
-5.199094285401884e-05,nan,-2.4533666014904156,-2.3561836631270126,-2.7561281736707315,-0.0825433076970512
0.00013815052521692905,nan,72.01382010255475,-15.806437342136633,149.76321161887608,1.7990113877604017
-0.00026244183039736413,nan,-16.968835119274445,-21.215751513664145,-14.572039346094243,9.47835434517765
-0.00012172724019166026,nan,-6.639924082439393,-7.071348547760863,-6.825224592350423,1.1925848129139922
0.10551305646800557,nan,-19.24560814409051,-18.82856163312681,-21.30721273261588,0.10099598254237208
0.0002004647450810637,nan,-14.669045185495634,-18.858705454680603,-12.123942993930541,9.254121899772144
0.00034426565530765174,nan,-2.009182523121126,-2.3571571824140847,-1.8667864977614954,0.8058248489251127
-3.242271578329792e-05,nan,-2.2592987095122226,-2.354148567537777,-2.3700274853035808,0.3055924762302311
-0.005880010075557607,nan,1022.3636348940199,508.7276214740705,1493.0778780024266,107.06416566424741
0.030339483442300974,nan,474.73422711895546,213.69901097915135,710.0879912005039,29.682817072181933
0.0004125808059214364,nan,-168.84507901786128,-194.468738270225,-162.74214913579635,120.39822651632494
-0.00031932104182885723,nan,-11.254342835047282,-23.564296950935386,-1.0000600889325142,25.731113815731078
-0.00012172724019166026,nan,14.538536402396858,7.379797405330464,21.080545532051474,0.07260829455481144
0.0,nan,0.0,0.0,0.0,0.0
-6.177505638760294e-05,nan,-2.114043759938795,-2.3563157486496493,-2.0773455130402,0.5947228152981552
0.00104131200924229,nan,-12.15968894714024,-11.783843103330582,-13.563383386703208,-0.30305515578584163
-6.484511434123874e-05,nan,-3.8189461299334653,-4.71459460828919,-3.334448015782982,2.010445222378621
-0.00037188629688955643,nan,90.5475970217376,53.348813379066996,126.10182258673012,0.5137491378118284
-0.00024220461414614647,nan,48.55803308734903,33.91308271110756,62.3806907805847,0.1541038831383048
-0.00038838548378095084,nan,70.59278643515427,41.220586159208324,98.5259882962564,0.06115636955291848
0.004728555700747705,nan,32.42210758430883,15.493638077110518,47.91157867689617,0.7560086093144491
0.0019579207916713415,nan,-13.335230569762643,-14.14447077451041,-13.75941732188221,2.2739849184690684
0.003406457157474563,nan,-14.54557625646703,-19.88862758805044,-11.052635762258433,3.4345427993939666
0.005541277011893442,nan,165.7312930439366,99.9437370984815,227.2021640568273,6.920402145067783
0.0004506378015136647,nan,-6.503764798631892,-7.072126377199311,-6.552128195413388,1.4649033805326326
3.1174022193880546e-05,nan,-2.34475315711461,-2.35680495435372,-2.538275101687759,0.13468847305921372
-0.00027040262796163006,nan,-22.92139921837952,-23.574300766573288,-24.324178823735565,2.3969912653192296
0.00045654179092835534,nan,-38.46059248317033,-40.07142190798186,-40.34427738713566,5.08367341398116
-5.506104866981332e-05,nan,-4.8080368967494,-4.714883238251787,-5.312340919394046,0.032263688826787984
0.02105260079992277,nan,-69.5648442976526,-82.20205825479934,-65.35460258531384,14.770964811479644
0.0259650244368288,nan,-106.90691494429484,-149.16866344411392,-83.96054035064299,64.20775935830898
0.03358755251988299,nan,-117.4690594918793,-136.78736332710832,-111.9199218476424,22.861252326860267
0.018656026669560788,nan,-119.19866763794562,-124.12022852053633,-126.19722621573601,-8.628354570606461
0.04638235781005662,nan,-420.1777491674875,-469.04541050776606,-414.84729948744643,97.03144238660025
-4.5276982998387894e-05,nan,-4.425890859740321,-4.715098487678915,-4.547833596006967,0.7965557627539965
0.00213511380652065,nan,-22.863002021447755,-28.288438997231424,-19.904341663466766,12.161193881966028
0.0021253302194672585,nan,-4.956616274139378,-13.78627682448132,1.4062627665698528,4.043541355844354
6.234773938018634e-05,nan,-4.394024157896638,-4.713004697638098,-4.486189090297557,0.860294058566069
