protocolCount,byteCount
0.008865084495369047,1.3110167143750004
-0.029717213968467604,-13.176313922100235
1.9240092721971678,1129.505959521659
-0.016513151179935903,-9.74399628592073
-0.00825695679753835,0.8445690116786864
-0.003916959567789036,-5.497875237837434
0.23094760597615505,90.83019577318919
0.7254478021828845,479.9433146013471
0.14604379577644977,75.8409677373711
-0.006779510932119592,-5.553048606874654
-0.07239011846894527,-32.519244743685704
-0.036587058853967847,-18.42465441711829
0.0003693785206451139,0.039523501705843955
-0.030068770617390328,-6.932874116231687
-0.029440205658204377,-13.048659259133274
-0.04918057931467956,-24.409192092425656
-0.03898768671047037,-18.570538725325605
-0.05453557885300597,-25.101648929266958
-0.26176194951375464,-29.870856273220852
-0.0006699728468788635,22.715274487360148
0.0488608100389456,72.29201479442418
-0.49845594484025924,-163.89105867181206
-0.019098562075555492,-1.4045687697653193
-0.04240396481395692,-19.34621851850534
-0.017251840007247665,-10.915879942418542
0.019999195379341472,13.42515906659537
-0.04609723843941538,-19.25444066891214
0.41159169558949316,287.0380666022247
0.6037084554682792,372.5025411102106
0.6888642130171547,471.600136682071
0.39257133641865494,357.3381450842717
1.1705597943417843,688.0614053761237
-0.06109083690859052,-26.419994419062277
0.05920245362153764,40.475486631912645
0.03224031142394779,37.52562513606972
-0.028239836313787237,-12.934624171408359
0.0011230445726368998,22.75235643799533
0.6751292720379638,125.22823750780663
-0.018913889868770184,-10.242565076303435
-2.904475333523635,-1181.3632547868474
-1.3848174832484688,-572.9387326078431
-5.96819789925604,-2082.2098334417096
0.021661321978001524,17.46541946643265
0.012178039219293169,0.04337354557355866
-0.002439513702313434,-4.714090206223773
-0.014188427158842387,-20.748218959750375
0.2723654172732495,156.8557421960286
0.0031892134824715868,51.48639946957701
0.42896862299778604,291.226043384464
-0.0101961044960035,-3.03552702232264
0.03652812099920766,11.426082470279653
-0.04563557923620465,-19.510107535636052
3.7299843014128555,514.095576692227
0.22956875057718662,32.06381013945793
5.689906731923543,777.4909040539351
0.9158740419244964,127.87967494691839
1.8330409086711938,256.0215162988461
1.218754052759948,72.63807962764986
-0.025746761521588724,-12.405861475213896
0.052821128451398636,32.04044694802724
0.01763782436051997,2.874595992238028
0.017413665114816013,-4.2113892505003605
-0.03137926382999012,-13.341872555523878
0.049322490555994136,30.14483104555984
0.008865084495369047,1.3110167143750004
-0.029717213968467604,-13.176313922100235
1.9240092721971678,1129.505959521659
-0.016513151179935903,-9.74399628592073
-0.00825695679753835,0.8445690116786864
-0.003916959567789036,-5.497875237837434
0.23094760597615505,90.83019577318919
0.7254478021828845,479.9433146013471
0.14604379577644977,75.8409677373711
-0.006779510932119592,-5.553048606874654
-0.07239011846894527,-32.519244743685704
-0.036587058853967847,-18.42465441711829
0.0003693785206451139,0.039523501705843955
-0.030068770617390328,-6.932874116231687
-0.029440205658204377,-13.048659259133274
-0.04918057931467956,-24.409192092425656
-0.03898768671047037,-18.570538725325605
-0.05453557885300597,-25.101648929266958
-0.26176194951375464,-29.870856273220852
-0.0006699728468788635,22.715274487360148
0.0488608100389456,72.29201479442418
-0.49845594484025924,-163.89105867181206
-0.019098562075555492,-1.4045687697653193
-0.04240396481395692,-19.34621851850534
-0.017251840007247665,-10.915879942418542
0.019999195379341472,13.42515906659537
-0.04609723843941538,-19.25444066891214
0.41159169558949316,287.0380666022247
0.6037084554682792,372.5025411102106
0.6888642130171547,471.600136682071
0.39257133641865494,357.3381450842717
1.1705597943417843,688.0614053761237
-0.06109083690859052,-26.419994419062277
0.05920245362153764,40.475486631912645
0.03224031142394779,37.52562513606972
-0.028239836313787237,-12.934624171408359
0.0011230445726368998,22.75235643799533
0.6751292720379638,125.22823750780663
-0.018913889868770184,-10.242565076303435
-2.904475333523635,-1181.3632547868474
-1.3848174832484688,-572.9387326078431
-5.96819789925604,-2082.2170608335
0.021661321978001524,17.46541946643265
0.012178039219293169,0.04337354557355866
-0.002439513702313434,-4.714090206223773
-0.014188427158842387,-20.748218959750375
0.2723654172732495,156.8557421960286
0.0031892134824715868,51.48639946957701
0.42896862299778604,291.226043384464
-0.0101961044960035,-3.03552702232264
0.03652812099920766,11.426082470279653
-0.04563557923620465,-19.510107535636052
3.7299843014128555,514.095576692227
0.22956875057718662,32.06381013945793
5.689906731923543,777.4909040539351
0.9158740419244964,127.87967494691839
1.8330409086711938,256.0215162988461
1.218754052759948,72.64103411015822
-0.025746761521588724,-12.405861475213896
0.052821128451398636,32.04044694802724
0.01763782436051997,2.874595992238028
0.017413665114816013,-4.2113892505003605
-0.03137926382999012,-13.341872555523878
0.049322490555994136,30.14483104555984
0.008865084495369047,1.3110167143750004
-0.029717213968467604,-13.176313922100235
1.9240092721971678,1129.505959521659
-0.016513151179935903,-9.74399628592073
-0.00825695679753835,0.8445690116786864
-0.003916959567789036,-5.497875237837434
0.23094760597615505,90.83019577318919
