winSize,winCount
0.9590083366911131,0.0002963239685200847
-0.31765213161452266,-0.0009552645768309276
75.89970341472326,0.0685418010694292
1.4348472023357317,0.0007225505529007137
2.7043722331691242,-0.0009740696727931208
0.9596942458920239,-0.0005008137509250332
110.6142808179793,-0.0512055773210065
118.64505491238015,-0.003024803461045167
19.873963235115298,-0.029937480802288974
1.3528713170999254,-0.0005475718639686988
6.148825871521694,-0.0039223669236463365
0.0,0.0
0.0,3.707686033038726e-05
20.04688360761793,-0.012088589400121919
2.3979639586104895,-0.0012983434903617308
2.4221832951516262,-0.0009553984264485393
0.49273566025112814,-0.00013917964653131776
0.9854621861250052,-0.00025054958319259413
531.5480368933477,1.2493423607660787
5.270924421818563,0.0023315698237169613
9.54651296603879,-0.0027836872193844897
13.32229206106058,-0.02418385422953051
19.378882429877194,0.00038272542614947724
3.8985854536895204,-0.001354476801054716
3.3653827190664742,-0.0018639902602046732
7.675927593118104,-0.003718687105283891
14.653786664401196,-0.00571261901639275
0.9614553641094972,-0.00038958523193599603
109.37542046054841,-0.07605343284359023
142.8955784358841,-0.08693215104871044
172.04918916669703,-0.12788891266729863
36.029965106725285,0.02203471028381898
200.3986286585896,-0.08652082550262463
0.9713083570823073,-0.0003710471454354547
8.140382146630145,0.0008502077383312212
9.567789276781696,-5.845866071041428e-05
4.688825705805357,-0.003431051374562344
9.465453879789493,-0.012496326531326929
146.32806774508572,-0.034399419727947134
-0.5519999978059786,-0.0016136099452950248
67.486603373869,-0.035930484196804
8.590046159568374,-0.0038208479082157965
471.5587256300314,-0.22158390624293034
-0.7694147968632024,-0.0018652443890800896
21.727260154546457,-0.007363181910939431
0.0,0.0013996514775129754
1.4340129961747152,-0.0006677930473415472
29.030660019361676,-0.0068501864741179475
18.73258768164851,0.001373962534536588
45.27674810775716,0.005963524272466714
4.63418743933471,-0.0027079045166971127
6.843180125164508,-0.0018197863734883413
2.400883626047289,-0.0012056556352462167
-0.36503824520150374,0.37200048966253263
-0.36503824520150374,0.02066767536675229
-0.36503824520150374,0.5687157234148046
-0.36503824520150374,0.08955137388008438
-0.36503824520150374,0.181606391861024
251.12043299632205,-0.026695966084758993
-0.4881968177433009,-0.0008163666437823736
-0.4881968177433009,0.0038180261117304326
-0.712946335257584,-0.0003068631597074045
14.933470854843108,-0.00797407046034948
0.48073213798124925,-0.00024114006735231897
4.772367945030055,0.0048459232055293455
0.9590083366911131,0.0002963239685200847
-0.31765213161452266,-0.0009552645768309276
75.89970341472326,0.0685418010694292
1.4348472023357317,0.0007225505529007137
2.7043722331691242,-0.0009740696727931208
0.9596942458920239,-0.0005008137509250332
110.6142808179793,-0.0512055773210065
118.64505491238015,-0.003024803461045167
19.873963235115298,-0.029937480802288974
1.3528713170999254,-0.0005475718639686988
6.148825871521694,-0.0039223669236463365
0.0,0.0
0.0,3.707686033038726e-05
20.04688360761793,-0.012088589400121919
2.3979639586104895,-0.0012983434903617308
2.4221832951516262,-0.0009553984264485393
0.49273566025112814,-0.00013917964653131776
0.9854621861250052,-0.00025054958319259413
531.5480368933477,1.2493423607660787
5.270924421818563,0.0023315698237169613
9.54651296603879,-0.0027836872193844897
13.32229206106058,-0.02418385422953051
19.378882429877194,0.00038272542614947724
3.8985854536895204,-0.001354476801054716
3.3653827190664742,-0.0018639902602046732
7.675927593118104,-0.003718687105283891
14.653786664401196,-0.00571261901639275
0.9614553641094972,-0.00038958523193599603
109.37542046054841,-0.07605343284359023
142.8955784358841,-0.08693215104871044
172.04918916669703,-0.12788891266729863
36.029965106725285,0.02203471028381898
200.3986286585896,-0.08652082550262463
0.9713083570823073,-0.0003710471454354547
8.140382146630145,0.0008502077383312212
9.567789276781696,-5.845866071041428e-05
4.688825705805357,-0.003431051374562344
9.465453879789493,-0.012496326531326929
146.32806774508572,-0.034399419727947134
-0.5519999978059786,-0.0016136099452950248
67.486603373869,-0.035930484196804
8.590046159568374,-0.0038208479082157965
471.5587256300314,-0.22158390624293034
-0.7694147968632024,-0.0018652443890800896
21.727260154546457,-0.007363181910939431
0.0,0.0013996514775129754
1.4340129961747152,-0.0006677930473415472
29.030660019361676,-0.0068501864741179475
18.73258768164851,0.001373962534536588
45.27674810775716,0.005963524272466714
4.63418743933471,-0.0027079045166971127
6.843180125164508,-0.0018197863734883413
2.400883626047289,-0.0012056556352462167
-0.36503824520150374,0.37200048966253263
-0.36503824520150374,0.02066767536675229
-0.36503824520150374,0.5687157234148046
-0.36503824520150374,0.08955137388008438
-0.36503824520150374,0.181606391861024
251.12043299632205,-0.026695966084758993
-0.4881968177433009,-0.0008163666437823736
-0.4881968177433009,0.0038180261117304326
-0.712946335257584,-0.0003068631597074045
14.933470854843108,-0.00797407046034948
0.48073213798124925,-0.00024114006735231897
4.772367945030055,0.0048459232055293455
0.9590083366911131,0.0002963239685200847
-0.31765213161452266,-0.0009552645768309276
75.89970341472326,0.0685418010694292
1.4348472023357317,0.0007225505529007137
2.7043722331691242,-0.0009740696727931208
0.9596942458920239,-0.0005008137509250332
110.6142808179793,-0.0512055773210065
